"subject","activity","frequency_of_body_acceleration_jerk_mean (x_axis)","frequency_of_body_acceleration_jerk_mean (y_axis)","frequency_of_body_acceleration_jerk_mean (z_axis)","frequency_of_body_acceleration_jerk_standard_deviation (x_axis)","frequency_of_body_acceleration_jerk_standard_deviation (y_axis)","frequency_of_body_acceleration_jerk_standard_deviation (z_axis)","frequency_of_body_acceleration_magnitude_mean","frequency_of_body_acceleration_magnitude_standard_deviation","frequency_of_body_acceleration_mean (x_axis)","frequency_of_body_acceleration_mean (y_axis)","frequency_of_body_acceleration_mean (z_axis)","frequency_of_body_acceleration_standard_deviation (x_axis)","frequency_of_body_acceleration_standard_deviation (y_axis)","frequency_of_body_acceleration_standard_deviation (z_axis)","frequency_of_body_body_acceleration_jerk_magnitude_mean","frequency_of_body_body_acceleration_jerk_magnitude_standard_deviation","frequency_of_body_body_gyroscopic_jerk_magnitude_mean","frequency_of_body_body_gyroscopic_jerk_magnitude_standard_deviation","frequency_of_body_body_gyroscopic_magnitude_mean","frequency_of_body_body_gyroscopic_magnitude_standard_deviation","frequency_of_body_gyroscopic_mean (x_axis)","frequency_of_body_gyroscopic_mean (y_axis)","frequency_of_body_gyroscopic_mean (z_axis)","frequency_of_body_gyroscopic_standard_deviation (x_axis)","frequency_of_body_gyroscopic_standard_deviation (y_axis)","frequency_of_body_gyroscopic_standard_deviation (z_axis)","time_of_body_acceleration_jerk_magnitude_mean","time_of_body_acceleration_jerk_magnitude_standard_deviation","time_of_body_acceleration_jerk_mean (x_axis)","time_of_body_acceleration_jerk_mean (y_axis)","time_of_body_acceleration_jerk_mean (z_axis)","time_of_body_acceleration_jerk_standard_deviation (x_axis)","time_of_body_acceleration_jerk_standard_deviation (y_axis)","time_of_body_acceleration_jerk_standard_deviation (z_axis)","time_of_body_acceleration_magnitude_mean","time_of_body_acceleration_magnitude_standard_deviation","time_of_body_acceleration_mean (x_axis)","time_of_body_acceleration_mean (y_axis)","time_of_body_acceleration_mean (z_axis)","time_of_body_acceleration_standard_deviation (x_axis)","time_of_body_acceleration_standard_deviation (y_axis)","time_of_body_acceleration_standard_deviation (z_axis)","time_of_body_gyroscopic_jerk_magnitude_mean","time_of_body_gyroscopic_jerk_magnitude_standard_deviation","time_of_body_gyroscopic_jerk_mean (x_axis)","time_of_body_gyroscopic_jerk_mean (y_axis)","time_of_body_gyroscopic_jerk_mean (z_axis)","time_of_body_gyroscopic_jerk_standard_deviation (x_axis)","time_of_body_gyroscopic_jerk_standard_deviation (y_axis)","time_of_body_gyroscopic_jerk_standard_deviation (z_axis)","time_of_body_gyroscopic_magnitude_mean","time_of_body_gyroscopic_magnitude_standard_deviation","time_of_body_gyroscopic_mean (x_axis)","time_of_body_gyroscopic_mean (y_axis)","time_of_body_gyroscopic_mean (z_axis)","time_of_body_gyroscopic_standard_deviation (x_axis)","time_of_body_gyroscopic_standard_deviation (y_axis)","time_of_body_gyroscopic_standard_deviation (z_axis)","time_of_gravity_acceleration_magnitude_mean","time_of_gravity_acceleration_magnitude_standard_deviation","time_of_gravity_acceleration_mean (x_axis)","time_of_gravity_acceleration_mean (y_axis)","time_of_gravity_acceleration_mean (z_axis)","time_of_gravity_acceleration_standard_deviation (x_axis)","time_of_gravity_acceleration_standard_deviation (y_axis)","time_of_gravity_acceleration_standard_deviation (z_axis)"
11,"SITTING",-0.740911955931373,-0.737520683731481,-0.751406098338889,-0.746823676860784,-0.764836981411111,-0.778934537788889,-0.702327404945098,-0.767149623255686,-0.747211846980392,-0.753495152240741,-0.753899253825926,-0.703604037470588,-0.736347090683333,-0.740405451424074,-0.698381505572222,-0.773369213407407,-0.682992181470588,-0.773204767907843,-0.713386868796296,-0.776976397303704,-0.738165113513725,-0.724065555983333,-0.728121212614815,-0.777826863058824,-0.772976360555556,-0.770123411466667,-0.742623950470588,-0.698546543607843,-0.748158256166667,-0.758983821740741,-0.750268965686275,-0.665193798372222,-0.676928412207037,-0.674562927866667,-0.749602049074074,-0.695436458111111,-0.781213054542037,-0.78163070817037,-0.781865703788235,-0.692758395592593,-0.694094357666667,-0.676195978168627,-0.749197300925926,-0.725325006512963,-0.752702358798148,-0.750420801462963,-0.75154842527451,-0.68006792712963,-0.677152111098148,-0.68316569554902,-0.747801154743704,-0.722479109540741,-0.740025836768519,-0.751938522518519,-0.757647035843137,-0.681383844677778,-0.682754616964815,-0.649604069980392,-0.749854832074074,-0.707412747137037,-0.764795438887037,-0.764148714862963,-0.756461701823529,-0.680472390451852,-0.681607463283333,-0.657803814686274
11,"STANDING",-0.659480214935417,-0.659712099220833,-0.639080594666667,-0.784310608645833,-0.78502068561875,-0.788983917955556,-0.684976648389583,-0.779543795520833,-0.680121857064583,-0.679159955375,-0.653748050322222,-0.801752883979167,-0.8043744075625,-0.810163172066667,-0.685788480208333,-0.781615506833333,-0.706782829479167,-0.777123005104167,-0.682821798317778,-0.785675969244444,-0.661443566910417,-0.66185953961875,-0.66213059638,-0.785600659666667,-0.788481921020833,-0.789739822311111,-0.69643926894375,-0.801723743589583,-0.776208321229375,-0.761711242973333,-0.759842582608333,-0.7652848295,-0.768256623377778,-0.783819444270833,-0.716335200604167,-0.80035013604375,-0.779567636979167,-0.784559378888889,-0.774999121791667,-0.708081077504167,-0.706445419888889,-0.721859448879167,-0.677577285306667,-0.801244781133333,-0.739202408991667,-0.71252437656,-0.716014920525,-0.804432802675,-0.807024171555556,-0.799061433229167,-0.699114853564583,-0.803423601164583,-0.760460464833333,-0.740880549413333,-0.737978294408333,-0.783817901658542,-0.791962320026667,-0.801407538985417,-0.694937071564889,-0.813179708173778,-0.778586760333333,-0.774865427933333,-0.773587099041667,-0.7252339399,-0.746926132364444,-0.763625622897083
11,"WALKING",-0.39335866895,-0.392782946708772,-0.38756758018,-0.387490253085,-0.412189919701754,-0.376043205816667,-0.392962228256667,-0.3835688718,-0.36884480521,-0.383225572026316,-0.385245221305,-0.366397859333333,-0.38946512594386,-0.393653287916667,-0.412080785807018,-0.367613886438596,-0.397717219833333,-0.35855542896,-0.390382334003333,-0.361530669738333,-0.396515114583333,-0.40422537894386,-0.389175791251667,-0.386928085806667,-0.402774237021053,-0.383005808055,-0.380133546916667,-0.36669499695,-0.350742577719298,-0.360417813667167,-0.373644078857667,-0.385072286633333,-0.385406677616667,-0.396972326003333,-0.357177604952632,-0.381738652252632,-0.354117073824561,-0.349733141988333,-0.350087979133333,-0.423271113688596,-0.394192223238333,-0.396689770566667,-0.351100428383333,-0.379282827446667,-0.371332859070175,-0.371333218966667,-0.366344751708333,-0.388072169877193,-0.381589986833333,-0.367330354416758,-0.353542690070175,-0.386850436105263,-0.373188164877193,-0.37168502687,-0.371611028493333,-0.411360983508772,-0.382724081083333,-0.378818647433333,-0.355616086746667,-0.37035686825,-0.340178163192982,-0.358595735076667,-0.345656591383333,-0.406601225105263,-0.384736550595,-0.383279767276667
11,"WALKING_DOWNSTAIRS",-0.269058837833333,-0.237162981475,-0.228666345955556,-0.202565744251111,-0.20088154475,-0.16814072014,-0.29804150882,-0.163971514502222,-0.282255510988889,-0.274054431054167,-0.305347948888889,-0.198930329771111,-0.16988258939375,-0.202931446044444,-0.279670138475,-0.1767682516875,-0.237680664573333,-0.197945985777778,-0.247958981231333,-0.179420931851111,-0.239532806533333,-0.250668264033333,-0.279563914911111,-0.171513891022222,-0.144528241429167,-0.143542532622222,-0.219724679493333,-0.210915664933333,-0.242146000095833,-0.181013654288889,-0.173193528582222,-0.252076632791667,-0.278169504577778,-0.24539751566,-0.23192280368125,-0.21711309630625,-0.203650482875,-0.162456916384444,-0.164104229704444,-0.235308980354167,-0.240312186715556,-0.265441254873333,-0.226333195288889,-0.191629210375556,-0.18962287304375,-0.231852421066667,-0.264746376022222,-0.25145145685625,-0.233974283942222,-0.220532971144444,-0.180357605841667,-0.214965062395833,-0.1582524528,-0.1882853446,-0.181911491466667,-0.222341442245833,-0.235653603655556,-0.252643488322222,-0.240738872911111,-0.226651338333333,-0.155744688354167,-0.231349088222222,-0.234132882982222,-0.231061661958333,-0.275920870953333,-0.262685624906667
11,"WALKING_UPSTAIRS",-0.387999038064815,-0.365374364175926,-0.406329090314815,-0.341543626255185,-0.337681945505556,-0.359376316592593,-0.41333691662963,-0.3729258944,-0.394636019387037,-0.387469078185185,-0.398036480853704,-0.361627395085185,-0.354370488796296,-0.35465306962963,-0.403409008753704,-0.366674698075926,-0.406089668092593,-0.369667503557407,-0.400701351277778,-0.37084285862963,-0.426129903925926,-0.387145192351852,-0.384910525962963,-0.363539430137037,-0.36338837062037,-0.367313090030556,-0.37761390837037,-0.340138720864815,-0.375454443931481,-0.38086283302963,-0.380714856555556,-0.357298355037037,-0.355933458263519,-0.341974515724074,-0.373523671962963,-0.32930373347037,-0.341231764277778,-0.357420524131481,-0.395414449574074,-0.3823533702,-0.373056114855556,-0.379592364444444,-0.392919386094444,-0.342753587131481,-0.388588301037037,-0.39565258787037,-0.399046677592593,-0.347832582722222,-0.341894840777778,-0.345253037309259,-0.368366634518519,-0.341354815533333,-0.366980080705556,-0.393955592716667,-0.389858969092593,-0.32901756377963,-0.354777692074074,-0.354069963259259,-0.369777373701852,-0.339598922351852,-0.379219475716111,-0.3884425495,-0.383169246074074,-0.364145675944444,-0.361124152718518,-0.358689553888889
12,"LAYING",-0.72703606485,-0.730588447966667,-0.717479634945,-0.746224287583333,-0.74118131476,-0.733248712229667,-0.716961864033333,-0.76002145647,-0.744772298725,-0.741947941883333,-0.700512945166667,-0.749323522698333,-0.750023332644833,-0.746709055445,-0.709211553896667,-0.757477656916667,-0.713463400556,-0.759096007595,-0.678932850915,-0.742825352088333,-0.733769344066667,-0.739824614956667,-0.699042882666667,-0.74392787545,-0.743731527946667,-0.743355964,-0.7394913311,-0.732495960925,-0.743820650186667,-0.726144501983333,-0.736849992233333,-0.7151699778,-0.706070990366667,-0.71301817595,-0.73438832666,-0.711127017269033,-0.761881584406667,-0.723142681463333,-0.750829929515,-0.716521812193333,-0.696087812533333,-0.713481376916667,-0.736160323698333,-0.735344633796667,-0.740449289256667,-0.734736256325,-0.73918242465,-0.714861521823333,-0.699715148158333,-0.711421692183333,-0.74082052255,-0.733654147463333,-0.741527567366667,-0.72220088205,-0.736012674016667,-0.71314871355,-0.684458285146667,-0.7115601269,-0.717077865621667,-0.708430786068333,-0.753224810389,-0.71568905965,-0.741357003788333,-0.703890439583333,-0.682121384345,-0.713767930553333
12,"SITTING",-0.677249238715686,-0.679200961517647,-0.646273122156863,-0.772243075098039,-0.776187764431373,-0.757010524705882,-0.663136122235294,-0.754970089176471,-0.698972375370588,-0.702654091694118,-0.681834816578431,-0.785182802662745,-0.77937760445098,-0.770220761784314,-0.661703451805882,-0.753428560796078,-0.655620128645098,-0.748238483392157,-0.651883827235294,-0.7352482812,-0.653718730509804,-0.657952000370588,-0.658355208417647,-0.762212063235294,-0.760485940901961,-0.748305270156863,-0.710726922554902,-0.77572460527451,-0.743220354296078,-0.739578913960784,-0.745825477509804,-0.707140969423529,-0.7134672839,-0.722044132156863,-0.73996292558902,-0.780164948821569,-0.748878948595294,-0.745198441313725,-0.750654514294118,-0.664423237666667,-0.685052161411765,-0.689866933641176,-0.689548927315686,-0.780371809980392,-0.754774099898235,-0.73419413645098,-0.742285433496078,-0.758381202024706,-0.775885806,-0.78034033685098,-0.712809819661961,-0.774918426764706,-0.749201152039216,-0.751460501264706,-0.757577366,-0.723784539121569,-0.755130767523529,-0.759635079358824,-0.703514892880392,-0.766155192239216,-0.748845600901961,-0.739510920235294,-0.740983383960784,-0.688485247757255,-0.695707583043137,-0.705589169827451
12,"STANDING",-0.697426567728333,-0.707870656641667,-0.703477557569841,-0.723681613583333,-0.734693346316667,-0.723018068757143,-0.727487453583333,-0.738143283708167,-0.69087159588,-0.700995627211667,-0.701078759666667,-0.726288113666667,-0.738028904101667,-0.716709912079365,-0.733716680391667,-0.739573465655,-0.745626609793333,-0.74761079657,-0.735254056548571,-0.7355401194,-0.699986564586,-0.709230202891667,-0.708348433103175,-0.732835792783333,-0.730692659566667,-0.720312058480952,-0.6766895932,-0.727069163766667,-0.728743438088333,-0.713891153706349,-0.716720361876667,-0.75115724687,-0.738840594290476,-0.751138801233333,-0.69996280135,-0.730056567016667,-0.739413679916667,-0.720416325122222,-0.727876434976667,-0.743203793496667,-0.714831005471429,-0.720785256651667,-0.701642865380952,-0.722832146079365,-0.69337740115,-0.70259576243746,-0.700315059468333,-0.71859993905,-0.714978029092064,-0.730697341216667,-0.68367884135,-0.732963943916667,-0.717833515723333,-0.695462485320635,-0.68762454738,-0.746673574676667,-0.697898240346032,-0.71279133725,-0.689549965238095,-0.705178874760317,-0.722334552583333,-0.716414651849206,-0.727349307416667,-0.721058287708333,-0.722722448126984,-0.749568112698833
12,"WALKING",-0.263614578260784,-0.264713813786275,-0.2567758873125,-0.251989273243137,-0.270029163200196,-0.264044149529167,-0.291625490507451,-0.209714709403922,-0.264872403117647,-0.245872508294118,-0.247781015125,-0.27988212694902,-0.288253150588235,-0.265305667008333,-0.300774836686275,-0.241813071568431,-0.263104916078431,-0.21829317437451,-0.2737456596875,-0.243287341935833,-0.23261105672549,-0.275944516901961,-0.2672319080625,-0.230734609921569,-0.235830566388235,-0.239707267279167,-0.245095843258824,-0.269490264182353,-0.250053535196078,-0.21397928625,-0.231665686470588,-0.278247697641176,-0.277379221433333,-0.252142421504706,-0.225054493215686,-0.256594410917647,-0.212913799470588,-0.222918312147917,-0.221210730098039,-0.259294199079412,-0.274247843716667,-0.271005742862745,-0.261175732354167,-0.285086436598125,-0.227434456903922,-0.253010007733333,-0.24112045860902,-0.28431805017451,-0.299080760895833,-0.270883628009804,-0.261019058501961,-0.264259419067451,-0.222703454592157,-0.243966013,-0.254165183772549,-0.270314635947059,-0.277031393170833,-0.266950930547059,-0.227495826854167,-0.294475402815208,-0.234486914745098,-0.214654190895833,-0.236033735470588,-0.285859524882353,-0.312337587508333,-0.266388865745098
12,"WALKING_DOWNSTAIRS",-0.202197224377778,-0.209932989533333,-0.22918288876875,-0.101954315562222,-0.12475379268,-0.1698366431125,-0.221830212688889,-0.146792776135556,-0.220965633586667,-0.236454762575556,-0.222993711354167,-0.0860429321622222,-0.125024086911111,-0.12176460970625,-0.229496148644444,-0.178741473082222,-0.207226191566667,-0.166266055353333,-0.211020431979167,-0.192887201720833,-0.210561752422222,-0.230757882175556,-0.213080092395833,-0.170072702466667,-0.173070706735556,-0.185863666179167,-0.225604509997556,-0.120138492044444,-0.195121939357778,-0.222767468666667,-0.200396702546667,-0.157535642111111,-0.163851276229167,-0.0949836820266667,-0.205330234042222,-0.0997547971111111,-0.163740786222222,-0.199960873625,-0.185596450135556,-0.193712576008889,-0.206875510270833,-0.168378302266667,-0.214626135270833,-0.128602323554167,-0.195193098155556,-0.211324987735417,-0.228816438044444,-0.148257795564444,-0.128243058291667,-0.102855220755556,-0.2416012863317,-0.154328465866667,-0.195879072704444,-0.225000325189583,-0.226533774862222,-0.117239339888889,-0.159875267664583,-0.111410197933333,-0.228005277583333,-0.145187603354167,-0.208091951143111,-0.192350842625,-0.167715471097778,-0.200103581822222,-0.169724603089583,-0.125585756648889
12,"WALKING_UPSTAIRS",-0.335024283659259,-0.354248962929412,-0.361219236160784,-0.344647358796296,-0.391186668603922,-0.382117973705882,-0.348570247451852,-0.370245745868518,-0.401110786259259,-0.379020285043137,-0.359492256182353,-0.360724783833333,-0.374777377078431,-0.3527626075,-0.329053866884314,-0.390398459254902,-0.29686671692037,-0.345452776522222,-0.305124257,-0.372883896933333,-0.341072467816667,-0.355111383319608,-0.349829630588235,-0.348312561277778,-0.371229688841176,-0.376527181201961,-0.366161302092593,-0.331104492842593,-0.384327690135294,-0.352181530958824,-0.347343877631482,-0.33142207927451,-0.313880683960784,-0.321953039844444,-0.382130036678431,-0.345988680798039,-0.388385752343137,-0.392147115411765,-0.367795268055556,-0.318282526941176,-0.331109061254902,-0.327989808172222,-0.393502893117647,-0.348781038980392,-0.374337697862745,-0.373977136915686,-0.355880192888889,-0.333358878588235,-0.341547944994118,-0.347628268255556,-0.409546231862745,-0.344850160980392,-0.378967903980392,-0.371444278113725,-0.354256699166667,-0.347158046072549,-0.31821125242549,-0.318997790894444,-0.360360418641176,-0.330262967098039,-0.378268424941176,-0.381456403607843,-0.368379330968519,-0.324631868705882,-0.314996421468627,-0.305184308061111
13,"LAYING",-0.715533439395,-0.711730477201587,-0.719512579396825,-0.762810496603333,-0.74650910314127,-0.75115686401746,-0.706252527856667,-0.747355202533333,-0.716593198383333,-0.723214289233333,-0.724278886744444,-0.749841107491667,-0.750087077277429,-0.755494613826984,-0.719732948936508,-0.736500558422222,-0.69746579225,-0.738403954883333,-0.726312999642064,-0.739612915009524,-0.682179722171667,-0.711179780603175,-0.725115621801587,-0.749719690165,-0.732478189471429,-0.741547802679365,-0.748580149973333,-0.744649165641667,-0.73043167904127,-0.73231701268254,-0.728431664066667,-0.711779036412698,-0.721437321075079,-0.716079030713333,-0.73339278324127,-0.739631624279365,-0.726662149968254,-0.741390599920635,-0.742182513973333,-0.710758736260317,-0.721834371242857,-0.698538917821667,-0.736314423080952,-0.73435643458254,-0.721543094211111,-0.72902499452381,-0.733897607683333,-0.726871279226984,-0.734190644412698,-0.7297521386,-0.737853801650794,-0.738821125768254,-0.74158818538254,-0.749712192952381,-0.741014435945,-0.739267234322222,-0.746502210826667,-0.748159749501667,-0.741955810312698,-0.743484035147619,-0.74437757215873,-0.739910151165079,-0.725752133783333,-0.720308597157143,-0.722220903652381,-0.698470109908333
13,"SITTING",-0.629902824980392,-0.667568838289583,-0.680429732466667,-0.742556073901961,-0.76097931064375,-0.774648250229167,-0.684953901092157,-0.750818547647059,-0.636782830631373,-0.642581864429167,-0.654624601141667,-0.7425465604,-0.753899001979167,-0.775388914354167,-0.702838289741667,-0.748826164004521,-0.726049660705882,-0.774615742019608,-0.71615457554375,-0.764358477666667,-0.695135103370588,-0.69146212594375,-0.7017094250625,-0.765214724380392,-0.76501008729375,-0.771396856145833,-0.661733241015686,-0.774262125941176,-0.741087960720833,-0.746700221379167,-0.707325321298039,-0.79223308193125,-0.80454058045,-0.7697445318,-0.662656280370833,-0.792712953166667,-0.768022991729167,-0.772518703479167,-0.759431686927451,-0.754246883708333,-0.761893728666667,-0.766988778788235,-0.645947604145833,-0.782729708041667,-0.693030928479167,-0.697138228352083,-0.660448185343137,-0.7874886006,-0.799726806541667,-0.774201741960784,-0.6358847291875,-0.7766520916875,-0.702865645647917,-0.713468379884583,-0.686987080380392,-0.795226750917917,-0.803794551241667,-0.779425778823725,-0.669744235889583,-0.800756119916667,-0.74775451590625,-0.757543309745833,-0.745029230147059,-0.7649645133125,-0.782206284095833,-0.776522328670588
13,"STANDING",-0.764686313127544,-0.771748849015789,-0.773689553529825,-0.764798631377193,-0.75751263847193,-0.761202793363509,-0.762619300489474,-0.738656104294737,-0.747010183041579,-0.753850157377193,-0.759093965508772,-0.755084489059649,-0.755103548091228,-0.761081830273684,-0.763458044157895,-0.719603462595263,-0.771279633114035,-0.724991071285789,-0.767706107363158,-0.722394833368421,-0.771267377929825,-0.7680363565,-0.771544707378947,-0.758708488192982,-0.741871307912281,-0.743191409912281,-0.731086150121053,-0.759450459994737,-0.694035331211421,-0.696137586512281,-0.705812223178947,-0.753232449638596,-0.759288142245614,-0.762138481421053,-0.724685117489474,-0.754632667350877,-0.704094120494737,-0.704987055549123,-0.706164728092982,-0.754150364379474,-0.757091314182456,-0.754012482631579,-0.745938884245614,-0.759411262198246,-0.702800857277193,-0.702931965793684,-0.704230744021053,-0.748957687178947,-0.749841309649123,-0.754505366517544,-0.742309322547368,-0.757814291512281,-0.702719436964912,-0.704552071277193,-0.70352287267193,-0.75800878754386,-0.762730898087719,-0.748601984017544,-0.730192059508772,-0.760142434657895,-0.703179051624561,-0.703152546068421,-0.699115106052105,-0.760224577912281,-0.761815387452632,-0.759958639754386
13,"WALKING",-0.233838772631579,-0.237499456929825,-0.19365231273,-0.160999338140351,-0.186395058205263,-0.172817088822807,-0.227234422998947,-0.186653003508772,-0.230138256349123,-0.248932945031579,-0.227389250192982,-0.178739570085263,-0.188389201463158,-0.164630538584211,-0.248024274210526,-0.215604919064912,-0.221208736764912,-0.14969910144386,-0.212726679624912,-0.189616192447368,-0.192637143887719,-0.236938408561403,-0.222761691280702,-0.1588133888,-0.190142028449123,-0.204291451914912,-0.207988504826316,-0.183161596185965,-0.221409772315789,-0.196220688850877,-0.193533157440351,-0.214879558003509,-0.215284615903509,-0.208204715824561,-0.228247655645088,-0.227642506545614,-0.206629584736316,-0.197705492075614,-0.170563837654386,-0.221584479666667,-0.204969263964912,-0.232159697526316,-0.225147247666667,-0.1908612562,-0.230288631175439,-0.219281379701754,-0.23255638422807,-0.254683878473684,-0.232593659350877,-0.243882859645614,-0.238702500080702,-0.213581354789474,-0.227892535042105,-0.233477600308772,-0.224243369054386,-0.238452360926316,-0.231625894761403,-0.215906499610526,-0.190038951748772,-0.192346583479825,-0.211854633350877,-0.210276275854386,-0.196231526875439,-0.236509106059649,-0.211788227403509,-0.213079339947368
13,"WALKING_DOWNSTAIRS",-0.157837690017778,-0.18903762245,-0.218987862810417,-0.119383281062222,-0.1317004195625,-0.16031441429375,-0.158086991888889,-0.217448972431111,-0.190528417711111,-0.199335443,-0.198757141928333,-0.155115674062222,-0.154462078958333,-0.148764589966667,-0.1764086998,-0.191723999670833,-0.145386653124444,-0.148076579727333,-0.198771498333333,-0.188059222610417,-0.2042959535,-0.198860015033333,-0.201998137604167,-0.126196334462222,-0.178410370358333,-0.20876851325625,-0.196432821753333,-0.0857763412844444,-0.181311848422917,-0.210345431416667,-0.195235774177778,-0.156592558883333,-0.142744927333333,-0.0900571823622222,-0.188297199979167,-0.109405482514583,-0.183595262895833,-0.224358231247917,-0.224502233494444,-0.169239467975,-0.191733729883542,-0.141818333422222,-0.189820175020833,-0.132604674935833,-0.214340381791667,-0.197729886164583,-0.169860931684444,-0.114093726064583,-0.113720976627083,-0.0790481888411111,-0.181774834898187,-0.125313416529479,-0.212255978366667,-0.2433038623125,-0.218384088133333,-0.126817729625,-0.145718700391667,-0.130241267744444,-0.234275750052083,-0.128270831791667,-0.2323089139125,-0.218284988729167,-0.1966277112,-0.144514734360417,-0.13886854961875,-0.107876125831111
13,"WALKING_UPSTAIRS",-0.318143991578947,-0.322645058072222,-0.310643056259259,-0.322997265175439,-0.309883766968518,-0.337389841061111,-0.288564817982456,-0.325754878847368,-0.3193812706,-0.317741395903704,-0.307953208314815,-0.343377245933333,-0.32264570042037,-0.326812398887037,-0.307188696405556,-0.326427786085185,-0.327341968736842,-0.326216202107018,-0.299434416436481,-0.341293292157407,-0.30417935505614,-0.302733025962963,-0.282077615424074,-0.34066369834386,-0.369683161277778,-0.374866965822222,-0.352944068831579,-0.343809315276491,-0.325762027851852,-0.326234784648148,-0.341338300770175,-0.297383637427778,-0.310293762325926,-0.291453575973684,-0.369884497092593,-0.323419211774074,-0.33720901012963,-0.346485833685185,-0.336880894526316,-0.293919576157407,-0.304170835888889,-0.339491869515965,-0.360795147207407,-0.371119209994444,-0.373511711907407,-0.351863498981482,-0.356607168585965,-0.342080905574074,-0.341027214348148,-0.333627657580702,-0.342494093387037,-0.383795958574074,-0.365447373166667,-0.350352290401852,-0.342670292315789,-0.315272320181481,-0.328997649537037,-0.334492412103509,-0.387560314925926,-0.334178622861111,-0.347929935111111,-0.33973376832963,-0.336097675180702,-0.314763867166667,-0.277273910390741,-0.277803301889474
